[0] Time Stamp,Level,Pid,CounterName,Sample,IntervalInMs,SchemaID
[1] Time Stamp,ObfuscatedData
2026-02-23T19:07:31.7765477Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:07:41.7801572Z,4,6968,"\MaEtwListener\Events Captured",4.000000,10000, [0]
2026-02-23T19:07:41.7801605Z,4,6968,"\MaEtwListener\Events Logged",3.000000,10000, [0]
2026-02-23T19:07:41.7801624Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:07:41.7803871Z,4,6968,"\Processor(_Total)\% Processor Time",6.523438,10000, [0]
2026-02-23T19:07:41.7803984Z,4,6968,"\Process(MonAgent)\% Processor Time",10.152070,10000, [0]
2026-02-23T19:07:41.7804038Z,4,6968,"\Process(MonAgent)\Handle Count",596.000000,10000, [0]
2026-02-23T19:07:41.7804063Z,4,6968,"\Process(MonAgent)\Thread Count",42.000000,10000, [0]
2026-02-23T19:07:41.7804113Z,4,6968,"\Process(MonAgent)\Private Bytes",15613952.000000,10000, [0]
2026-02-23T19:07:41.7804135Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",40972288.000000,10000, [0]
2026-02-23T19:07:41.7804164Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:07:41.7804190Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:07:51.7848159Z,4,6968,"\MaEtwListener\Events Captured",2.000000,10000, [0]
2026-02-23T19:07:51.7848213Z,4,6968,"\MaEtwListener\Events Logged",2.000000,10000, [0]
2026-02-23T19:07:51.7848233Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:07:51.7849020Z,4,6968,"\Processor(_Total)\% Processor Time",6.718750,10000, [0]
2026-02-23T19:07:51.7849128Z,4,6968,"\Process(MonAgent)\% Processor Time",10.932489,10000, [0]
2026-02-23T19:07:51.7849179Z,4,6968,"\Process(MonAgent)\Handle Count",578.000000,10000, [0]
2026-02-23T19:07:51.7849204Z,4,6968,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-02-23T19:07:51.7849256Z,4,6968,"\Process(MonAgent)\Private Bytes",15867904.000000,10000, [0]
2026-02-23T19:07:51.7849279Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",40972288.000000,10000, [0]
2026-02-23T19:07:51.7849305Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:07:51.7849326Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:08:01.7875555Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:08:01.7875592Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:08:01.7875608Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:08:01.7875741Z,4,6968,"\Processor(_Total)\% Processor Time",6.435257,10000, [0]
2026-02-23T19:08:01.7875828Z,4,6968,"\Process(MonAgent)\% Processor Time",11.246760,10000, [0]
2026-02-23T19:08:01.7875865Z,4,6968,"\Process(MonAgent)\Handle Count",578.000000,10000, [0]
2026-02-23T19:08:01.7875991Z,4,6968,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-02-23T19:08:01.7876040Z,4,6968,"\Process(MonAgent)\Private Bytes",15867904.000000,10000, [0]
2026-02-23T19:08:01.7876057Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",40972288.000000,10000, [0]
2026-02-23T19:08:01.7876074Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:08:01.7876091Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:08:11.7899249Z,4,6968,"\MaEtwListener\Events Captured",9.000000,10000, [0]
2026-02-23T19:08:11.7899292Z,4,6968,"\MaEtwListener\Events Logged",8.000000,10000, [0]
2026-02-23T19:08:11.7899311Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:08:11.7899611Z,4,6968,"\Processor(_Total)\% Processor Time",7.265625,10000, [0]
2026-02-23T19:08:11.7899711Z,4,6968,"\Process(MonAgent)\% Processor Time",13.434342,10000, [0]
2026-02-23T19:08:11.7899751Z,4,6968,"\Process(MonAgent)\Handle Count",578.000000,10000, [0]
2026-02-23T19:08:11.7899772Z,4,6968,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-02-23T19:08:11.7899821Z,4,6968,"\Process(MonAgent)\Private Bytes",15867904.000000,10000, [0]
2026-02-23T19:08:11.7899836Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",40972288.000000,10000, [0]
2026-02-23T19:08:11.7899853Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:08:11.7899869Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:08:21.7902678Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:08:21.7902716Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:08:21.7902734Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:08:21.7902865Z,4,6968,"\Processor(_Total)\% Processor Time",6.843958,10000, [0]
2026-02-23T19:08:21.7902964Z,4,6968,"\Process(MonAgent)\% Processor Time",12.655775,10000, [0]
2026-02-23T19:08:21.7903006Z,4,6968,"\Process(MonAgent)\Handle Count",575.000000,10000, [0]
2026-02-23T19:08:21.7903528Z,4,6968,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-02-23T19:08:21.7903641Z,4,6968,"\Process(MonAgent)\Private Bytes",15826944.000000,10000, [0]
2026-02-23T19:08:21.7903661Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",40972288.000000,10000, [0]
2026-02-23T19:08:21.7903681Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:08:21.7903701Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:08:31.7756456Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:08:31.7756497Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:08:31.7756516Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:08:31.7757484Z,4,6968,"\Processor(_Total)\% Processor Time",6.369676,10000, [0]
2026-02-23T19:08:31.7757589Z,4,6968,"\Process(MonAgent)\% Processor Time",11.266494,10000, [0]
2026-02-23T19:08:31.7757634Z,4,6968,"\Process(MonAgent)\Handle Count",579.000000,10000, [0]
2026-02-23T19:08:31.7757657Z,4,6968,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-02-23T19:08:31.7757700Z,4,6968,"\Process(MonAgent)\Private Bytes",15826944.000000,10000, [0]
2026-02-23T19:08:31.7757719Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:08:31.7757745Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:08:31.7757764Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:08:41.7752244Z,4,6968,"\MaEtwListener\Events Captured",3.000000,10000, [0]
2026-02-23T19:08:41.7752279Z,4,6968,"\MaEtwListener\Events Logged",2.000000,10000, [0]
2026-02-23T19:08:41.7752298Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:08:41.7752469Z,4,6968,"\Processor(_Total)\% Processor Time",6.765741,10000, [0]
2026-02-23T19:08:41.7752561Z,4,6968,"\Process(MonAgent)\% Processor Time",11.406670,10000, [0]
2026-02-23T19:08:41.7752600Z,4,6968,"\Process(MonAgent)\Handle Count",575.000000,10000, [0]
2026-02-23T19:08:41.7752784Z,4,6968,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-02-23T19:08:41.7752828Z,4,6968,"\Process(MonAgent)\Private Bytes",15826944.000000,10000, [0]
2026-02-23T19:08:41.7752844Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:08:41.7752861Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:08:41.7752877Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:08:51.7903937Z,4,6968,"\MaEtwListener\Events Captured",2.000000,10000, [0]
2026-02-23T19:08:51.7903979Z,4,6968,"\MaEtwListener\Events Logged",2.000000,10000, [0]
2026-02-23T19:08:51.7904003Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:08:51.7905004Z,4,6968,"\Processor(_Total)\% Processor Time",6.583561,10000, [0]
2026-02-23T19:08:51.7905102Z,4,6968,"\Process(MonAgent)\% Processor Time",12.325237,10000, [0]
2026-02-23T19:08:51.7905150Z,4,6968,"\Process(MonAgent)\Handle Count",553.000000,10000, [0]
2026-02-23T19:08:51.7905169Z,4,6968,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-02-23T19:08:51.7905210Z,4,6968,"\Process(MonAgent)\Private Bytes",15806464.000000,10000, [0]
2026-02-23T19:08:51.7905226Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:08:51.7905248Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:08:51.7905264Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:09:01.7819060Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:09:01.7819103Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:09:01.7819177Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:09:01.7819754Z,4,6968,"\Processor(_Total)\% Processor Time",6.494523,10000, [0]
2026-02-23T19:09:01.7819881Z,4,6968,"\Process(MonAgent)\% Processor Time",10.946619,10000, [0]
2026-02-23T19:09:01.7819928Z,4,6968,"\Process(MonAgent)\Handle Count",553.000000,10000, [0]
2026-02-23T19:09:01.7819958Z,4,6968,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-02-23T19:09:01.7820007Z,4,6968,"\Process(MonAgent)\Private Bytes",15826944.000000,10000, [0]
2026-02-23T19:09:01.7820031Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:09:01.7820058Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:09:01.7820082Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:09:11.7831593Z,4,6968,"\MaEtwListener\Events Captured",9.000000,10000, [0]
2026-02-23T19:09:11.7831629Z,4,6968,"\MaEtwListener\Events Logged",8.000000,10000, [0]
2026-02-23T19:09:11.7831644Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:09:11.7831763Z,4,6968,"\Processor(_Total)\% Processor Time",6.523438,10000, [0]
2026-02-23T19:09:11.7831854Z,4,6968,"\Process(MonAgent)\% Processor Time",10.936317,10000, [0]
2026-02-23T19:09:11.7831895Z,4,6968,"\Process(MonAgent)\Handle Count",553.000000,10000, [0]
2026-02-23T19:09:11.7831913Z,4,6968,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-02-23T19:09:11.7831959Z,4,6968,"\Process(MonAgent)\Private Bytes",15826944.000000,10000, [0]
2026-02-23T19:09:11.7831975Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:09:11.7831992Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:09:11.7832006Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:09:21.7833038Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:09:21.7833095Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:09:21.7833117Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:09:21.7834434Z,4,6968,"\Processor(_Total)\% Processor Time",6.562500,10000, [0]
2026-02-23T19:09:21.7834549Z,4,6968,"\Process(MonAgent)\% Processor Time",11.562234,10000, [0]
2026-02-23T19:09:21.7834593Z,4,6968,"\Process(MonAgent)\Handle Count",545.000000,10000, [0]
2026-02-23T19:09:21.7834614Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:09:21.7834665Z,4,6968,"\Process(MonAgent)\Private Bytes",15753216.000000,10000, [0]
2026-02-23T19:09:21.7834834Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:09:21.7834859Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:09:21.7834877Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:09:31.7860317Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:09:31.7860354Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:09:31.7860369Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:09:31.7860497Z,4,6968,"\Processor(_Total)\% Processor Time",6.630265,10000, [0]
2026-02-23T19:09:31.7860585Z,4,6968,"\Process(MonAgent)\% Processor Time",12.496563,10000, [0]
2026-02-23T19:09:31.7860624Z,4,6968,"\Process(MonAgent)\Handle Count",545.000000,10000, [0]
2026-02-23T19:09:31.7860645Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:09:31.7860693Z,4,6968,"\Process(MonAgent)\Private Bytes",15753216.000000,10000, [0]
2026-02-23T19:09:31.7860710Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:09:31.7860728Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:09:31.7860744Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:09:41.7850876Z,4,6968,"\MaEtwListener\Events Captured",3.000000,10000, [0]
2026-02-23T19:09:41.7850916Z,4,6968,"\MaEtwListener\Events Logged",2.000000,10000, [0]
2026-02-23T19:09:41.7850933Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:09:41.7851062Z,4,6968,"\Processor(_Total)\% Processor Time",6.731898,10000, [0]
2026-02-23T19:09:41.7851167Z,4,6968,"\Process(MonAgent)\% Processor Time",11.563549,10000, [0]
2026-02-23T19:09:41.7851204Z,4,6968,"\Process(MonAgent)\Handle Count",545.000000,10000, [0]
2026-02-23T19:09:41.7851222Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:09:41.7851271Z,4,6968,"\Process(MonAgent)\Private Bytes",15753216.000000,10000, [0]
2026-02-23T19:09:41.7851289Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:09:41.7851307Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:09:41.7851322Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:09:51.7857810Z,4,6968,"\MaEtwListener\Events Captured",2.000000,10000, [0]
2026-02-23T19:09:51.7858010Z,4,6968,"\MaEtwListener\Events Logged",2.000000,10000, [0]
2026-02-23T19:09:51.7858026Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:09:51.7858330Z,4,6968,"\Processor(_Total)\% Processor Time",6.445313,10000, [0]
2026-02-23T19:09:51.7858418Z,4,6968,"\Process(MonAgent)\% Processor Time",11.717950,10000, [0]
2026-02-23T19:09:51.7858637Z,4,6968,"\Process(MonAgent)\Handle Count",545.000000,10000, [0]
2026-02-23T19:09:51.7858655Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:09:51.7858710Z,4,6968,"\Process(MonAgent)\Private Bytes",15753216.000000,10000, [0]
2026-02-23T19:09:51.7858726Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:09:51.7858762Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:09:51.7858854Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:10:01.7900058Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:10:01.7900101Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:10:01.7900118Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:10:01.7900252Z,4,6968,"\Processor(_Total)\% Processor Time",6.744639,10000, [0]
2026-02-23T19:10:01.7900342Z,4,6968,"\Process(MonAgent)\% Processor Time",12.650968,10000, [0]
2026-02-23T19:10:01.7900551Z,4,6968,"\Process(MonAgent)\Handle Count",545.000000,10000, [0]
2026-02-23T19:10:01.7900571Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:10:01.7900625Z,4,6968,"\Process(MonAgent)\Private Bytes",15753216.000000,10000, [0]
2026-02-23T19:10:01.7900641Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:10:01.7900658Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:10:01.7900676Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:10:11.7772548Z,4,6968,"\MaEtwListener\Events Captured",9.000000,10000, [0]
2026-02-23T19:10:11.7772592Z,4,6968,"\MaEtwListener\Events Logged",8.000000,10000, [0]
2026-02-23T19:10:11.7772608Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:10:11.7772760Z,4,6968,"\Processor(_Total)\% Processor Time",7.207207,10000, [0]
2026-02-23T19:10:11.7772846Z,4,6968,"\Process(MonAgent)\% Processor Time",13.298181,10000, [0]
2026-02-23T19:10:11.7772885Z,4,6968,"\Process(MonAgent)\Handle Count",545.000000,10000, [0]
2026-02-23T19:10:11.7772904Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:10:11.7772948Z,4,6968,"\Process(MonAgent)\Private Bytes",15753216.000000,10000, [0]
2026-02-23T19:10:11.7772966Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:10:11.7772985Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:10:11.7773003Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:10:21.7809186Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:10:21.7809225Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:10:21.7809241Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:10:21.7809370Z,4,6968,"\Processor(_Total)\% Processor Time",7.023020,10000, [0]
2026-02-23T19:10:21.7809460Z,4,6968,"\Process(MonAgent)\% Processor Time",13.120246,10000, [0]
2026-02-23T19:10:21.7809503Z,4,6968,"\Process(MonAgent)\Handle Count",545.000000,10000, [0]
2026-02-23T19:10:21.7809521Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:10:21.7809572Z,4,6968,"\Process(MonAgent)\Private Bytes",15765504.000000,10000, [0]
2026-02-23T19:10:21.7809592Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:10:21.7809610Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:10:21.7809625Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:10:31.7832948Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:10:31.7832999Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:10:31.7833018Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:10:31.7834448Z,4,6968,"\Processor(_Total)\% Processor Time",6.835938,10000, [0]
2026-02-23T19:10:31.7834602Z,4,6968,"\Process(MonAgent)\% Processor Time",12.966183,10000, [0]
2026-02-23T19:10:31.7834853Z,4,6968,"\Process(MonAgent)\Handle Count",545.000000,10000, [0]
2026-02-23T19:10:31.7834883Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:10:31.7834933Z,4,6968,"\Process(MonAgent)\Private Bytes",28389376.000000,10000, [0]
2026-02-23T19:10:31.7834956Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:10:31.7834986Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:10:31.7835007Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:10:41.7843873Z,4,6968,"\MaEtwListener\Events Captured",3.000000,10000, [0]
2026-02-23T19:10:41.7843910Z,4,6968,"\MaEtwListener\Events Logged",2.000000,10000, [0]
2026-02-23T19:10:41.7844085Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:10:41.7844218Z,4,6968,"\Processor(_Total)\% Processor Time",6.416275,10000, [0]
2026-02-23T19:10:41.7844310Z,4,6968,"\Process(MonAgent)\% Processor Time",11.717053,10000, [0]
2026-02-23T19:10:41.7844360Z,4,6968,"\Process(MonAgent)\Handle Count",543.000000,10000, [0]
2026-02-23T19:10:41.7844382Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:10:41.7844433Z,4,6968,"\Process(MonAgent)\Private Bytes",15765504.000000,10000, [0]
2026-02-23T19:10:41.7844453Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:10:41.7844473Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:10:41.7844495Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:10:51.7862492Z,4,6968,"\MaEtwListener\Events Captured",2.000000,10000, [0]
2026-02-23T19:10:51.7862529Z,4,6968,"\MaEtwListener\Events Logged",2.000000,10000, [0]
2026-02-23T19:10:51.7862546Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:10:51.7862681Z,4,6968,"\Processor(_Total)\% Processor Time",6.435257,10000, [0]
2026-02-23T19:10:51.7862771Z,4,6968,"\Process(MonAgent)\% Processor Time",10.779118,10000, [0]
2026-02-23T19:10:51.7862809Z,4,6968,"\Process(MonAgent)\Handle Count",543.000000,10000, [0]
2026-02-23T19:10:51.7862827Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:10:51.7862879Z,4,6968,"\Process(MonAgent)\Private Bytes",15765504.000000,10000, [0]
2026-02-23T19:10:51.7862894Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:10:51.7862912Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:10:51.7862930Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:11:01.7897738Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:11:01.7897783Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:11:01.7897801Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:11:01.7897928Z,4,6968,"\Processor(_Total)\% Processor Time",6.086617,10000, [0]
2026-02-23T19:11:01.7898514Z,4,6968,"\Process(MonAgent)\% Processor Time",10.152708,10000, [0]
2026-02-23T19:11:01.7898582Z,4,6968,"\Process(MonAgent)\Handle Count",543.000000,10000, [0]
2026-02-23T19:11:01.7898602Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:11:01.7898654Z,4,6968,"\Process(MonAgent)\Private Bytes",15765504.000000,10000, [0]
2026-02-23T19:11:01.7898671Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:11:01.7898695Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:11:01.7898710Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:11:11.7769604Z,4,6968,"\MaEtwListener\Events Captured",9.000000,10000, [0]
2026-02-23T19:11:11.7769637Z,4,6968,"\MaEtwListener\Events Logged",8.000000,10000, [0]
2026-02-23T19:11:11.7769651Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:11:11.7769747Z,4,6968,"\Processor(_Total)\% Processor Time",31.716856,10000, [0]
2026-02-23T19:11:11.7769819Z,4,6968,"\Process(MonAgent)\% Processor Time",12.985310,10000, [0]
2026-02-23T19:11:11.7769853Z,4,6968,"\Process(MonAgent)\Handle Count",543.000000,10000, [0]
2026-02-23T19:11:11.7769875Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:11:11.7769913Z,4,6968,"\Process(MonAgent)\Private Bytes",15765504.000000,10000, [0]
2026-02-23T19:11:11.7769929Z,4,6968,"\Process(MonAgent)\Private Bytes Peak",41058304.000000,10000, [0]
2026-02-23T19:11:11.7769948Z,4,6968,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-02-23T19:11:11.7769962Z,4,6968,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-02-23T19:11:21.7774457Z,4,6968,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-02-23T19:11:21.7774506Z,4,6968,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-02-23T19:11:21.7774529Z,4,6968,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-02-23T19:11:21.7775257Z,4,6968,"\Processor(_Total)\% Processor Time",40.156250,10000, [0]
2026-02-23T19:11:21.7775381Z,4,6968,"\Process(MonAgent)\% Processor Time",14.218089,10000, [0]
2026-02-23T19:11:21.7775445Z,4,6968,"\Process(MonAgent)\Handle Count",543.000000,10000, [0]
2026-02-23T19:11:21.7775875Z,4,6968,"\Process(MonAgent)\Thread Count",41.000000,10000, [0]
2026-02-23T19:11:21.7776256Z,4,6968,"\Process(MonAgent)\Private Bytes",36794368.000000,10000, [0]
